TRIP
DATE 2025-03-23
DECLINATION -0.24112926
DATA
6.11	6.12	97.49	-62.64	1.164	>
6.12		255.14	4.65	0.369	>
6.12		317.62	10.46	0.369	>
6.12		70.47	-83.04	1.595	>
6.12		174.07	-5.89	0.992	>
6.12		229.14	-72.77	0.950	>
6.12		231.66	-72.70	0.943	>
6.12		231.83	-72.69	0.943	>
6.12	6.13	230.88	-72.72	0.945	>
6.13		95.50	-6.04	0.393	>
6.13		34.03	-3.71	0.502	>
6.13		177.60	-18.97	0.963	>
6.13		186.44	-58.76	3.782	>
6.13		186.44	-58.80	3.783	>
6.13		186.48	-58.74	3.781	>
6.13	6.14	186.45	-58.77	3.782	>
6.14		76.98	2.91	0.679	>
6.14		30.57	-82.04	0.455	>
6.14		175.41	-1.55	0.951	>
6.14		146.44	74.86	1.758	>
6.14		0.40	-0.24	1.159	>
6.14		132.29	-14.21	2.005	>
6.14		131.93	-14.00	2.008	>
6.14		132.10	-13.92	2.011	>
6.14	6.15	132.11	-14.04	2.008	>
6.15		171.81	87.40	0.800	>
6.15		204.35	17.30	0.859	>
6.15		43.38	24.43	0.484	>
6.15		109.18	-3.81	1.632	>
6.15		109.01	-4.12	1.633	>
6.15		108.87	-3.91	1.625	>
6.15	6.16	109.02	-3.95	1.630	>
6.16		90.82	68.68	0.470	>
6.16		15.18	6.86	0.680	>
6.16		7.37	-0.52	1.290	>
6.16		52.70	11.23	1.076	>
6.16		135.96	-39.95	2.810	>
6.16		135.41	-39.99	2.808	>
6.16		135.20	-39.97	2.804	>
6.16	6.17	135.52	-39.97	2.807	>
6.17		118.14	82.81	0.604	>
6.17		37.78	0.48	0.368	>
6.17		352.36	-74.16	0.713	>
6.17		280.22	4.79	0.834	>
6.17		98.88	-54.07	2.397	>
6.17		98.44	-55.14	2.394	>
6.17		98.49	-55.17	2.394	>
6.17	6.18	98.61	-54.80	2.395	>
6.18		260.44	-12.58	0.485	>
6.18		275.49	-81.47	1.073	>
6.18		191.56	21.99	0.335	>
6.18		340.64	-10.57	0.645	>
6.18		304.61	76.46	0.814	>
6.18		201.58	-51.61	3.297	>
6.18		201.01	-51.73	3.289	>
6.18		201.49	-51.72	3.300	>
6.18	6.19	201.36	-51.69	3.295	>
6.19		90.04	15.07	0.642	>
6.19		148.26	82.57	1.184	>
6.19		80.89	-44.10	0.920	>
6.19		152.66	-28.92	1.308	>
6.19		152.55	-28.77	1.308	>
6.19		153.01	-28.73	1.309	>
